STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00093721,5/26/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3,",,W,2400",0,",,W",0,",,W",311,",,W",178,",,W",,,,,194,",,W",10075,",,W",10017,",,W",206,",,W",25,",,W",,,,,,,,,87,",,W",66,",,W",100,",,W",233,"H,,S",,,,,,,330,",,W",330,",,W",,,,,,,,,94,",,W",125,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/27/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",79,",,W,2400",0,",,W",0,",,W",261,",,W",178,",,W",,,,,139,",,W",10098,",,W",10044,",,W",172,",,W",41,",,W",,,,,,,,,61,",,W",36,",,W",100,",,W",218,"H,,S",,,,,,,270,",,W",280,",,W",,,,,,,,,89,",,W",130,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/28/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",283,",,W",167,",,W",,,,,133,",,W",10139,",,W",10081,",,W",156,",,W",19,",,W",,,,,,,,,74,",,W",42,",,W",93,",,W",197,"H,,S",,,,,,,290,",,W",320,",,W",,,,,,,,,89,",,W",121,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/29/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",13,",,W,2400",0,",,W",0,",,W",256,",,W",133,",,W",,,,,83,",,W",10166,",,W",10112,",,W",133,",,W",36,",,W",,,,,,,,,53,",,W",32,",,W",90,",,W",182,"H,,S",,,,,,,320,",,W",360,",,W",,,,,,,,,72,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/30/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",244,",,W",128,",,W",,,,,50,",,W",10220,",,W",10166,",,W",117,",,W",29,",,W",,,,,,,,,42,",,W",26,",,W",70,",,W",189,"H,,S",,,,,,,290,",,W",360,",,W",,,,,,,,,67,",,W",125,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/31/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",250,",,W",106,",,W",,,,,78,",,W",10217,",,W",10163,",,W",139,",,W",18,",,W",,,,,,,,,44,",,W",24,",,W",65,",,W",206,"H,,S",,,,,,,150,",,W",30,",,W",,,,,,,,,54,",,W",81,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/1/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",294,",,W",122,",,W",,,,,139,",,W",10166,",,W",10115,",,W",172,",,W",26,",,W",,,,,,,,,59,",,W",37,",,W",80,",,W",222,"H,,S",,,,,,,240,",,W",240,",,W",,,,,,,,,76,",,W",121,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/2/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",294,",,W",144,",,W",,,,,172,",,W",10132,",,W",10078,",,W",200,",,W",21,",,W",,,,,,,,,61,",,W",43,",,W",82,",,W",253,"H,,S",,,,,,,300,",,W",350,",,W",,,,,,,,,54,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/3/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",300,",,W",200,",,W",,,,,178,",,W",10139,",,W",10085,",,W",206,",,W",29,",,W",,,,,,,,,66,",,W",42,",,W",87,",,W",252,"H,,S",,,,,,,100,",,W",100,",,W",,,,,,,,,81,",,W",107,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/4/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",322,",,W",167,",,W",,,,,211,",,W",10098,",,W",10051,",,W",222,",,W",30,",,W",,,,,,,,,87,",,W",69,",,W",97,",,W",237,"H,,S",,,,,,,120,",,W",150,",,W",,,,,,,,,67,",,W",98,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/5/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",84,",,W,2400",0,",,W",0,",,W",283,",,W",217,",,W",,,,,211,",,W",10017,",,W",9963,",,W",228,",,W",29,",,W",,,,,,,,,76,",,W",58,",,W",94,",,W",253,"H,,S",,,,,,,290,",,W",290,",,W",,,,,,,,,72,",,W",125,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/6/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",300,",,W",217,",,W",,,,,122,",,W",10044,",,W",9983,",,W",172,",,W",46,",,W",,,,,,,,,48,",,W",28,",,W",93,",,W",254,"H,,S",,,,,,,290,",,W",300,",,W",,,,,,,,,107,",,W",161,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/7/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",306,",,W",183,",,W",,,,,111,",,W",10091,",,W",10037,",,W",161,",,W",37,",,W",,,,,,,,,47,",,W",31,",,W",67,",,W",228,"H,,S",,,,,,,270,",,W",300,",,W",,,,,,,,,81,",,W",130,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/8/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",294,",,W",150,",,W",,,,,117,",,W",10044,",,W",9990,",,W",167,",,W",47,",,W",,,,,,,,,48,",,W",30,",,W",68,",,W",242,"H,,S",,,,,,,290,",,W",280,",,W",,,,,,,,,107,",,W",157,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/9/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",289,",,W",178,",,W",,,,,111,",,W",10064,",,W",10003,",,W",161,",,W",38,",,W",,,,,,,,,50,",,W",35,",,W",73,",,W",224,"H,,S",,,,,,,290,",,W",290,",,W",,,,,,,,,98,",,W",125,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/10/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",283,",,W",150,",,W",,,,,111,",,W",10135,",,W",10075,",,W",150,",,W",28,",,W",,,,,,,,,61,",,W",43,",,W",84,",,W",202,"H,,S",,,,,,,310,",,W",270,",,W",,,,,,,,,76,",,W",107,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/11/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",239,",,W",144,",,W",,,,,122,",,W",10166,",,W",10108,",,W",161,",,W",22,",,W",,,,,,,,,59,",,W",33,",,W",90,",,W",206,"H,,S",,,,,,,280,",,W",270,",,W",,,,,,,,,67,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/12/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",289,",,W",122,",,W",,,,,183,",,W",10149,",,W",10098,",,W",206,",,W",23,",,W",,,,,,,,,68,",,W",51,",,W",90,",,W",240,"H,,S",,,,,,,140,",,W",140,",,W",,,,,,,,,63,",,W",103,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/13/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3,",,W,2400",0,",,W",0,",,W",317,",,W",172,",,W",,,,,183,",,W",10115,",,W",10061,",,W",211,",,W",20,",,W",,,,,,,,,64,",,W",32,",,W",90,",,W",265,"H,,S",,,,,,,50,",,W",50,",,W",,,,,,,,,63,",,W",89,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/14/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",20,",,W,2400",0,",,W",0,",,W",350,",,W",206,",,W",,,,,128,",,W",10166,",,W",10112,",,W",172,",,W",27,",,W",,,,,,,,,54,",,W",30,",,W",97,",,W",244,"H,,S",,,,,,,350,",,W",10,",,W",,,,,,,,,67,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/15/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",300,",,W",172,",,W",,,,,133,",,W",10217,",,W",10159,",,W",172,",,W",26,",,W",,,,,,,,,54,",,W",31,",,W",84,",,W",232,"H,,S",,,,,,,110,",,W",150,",,W",,,,,,,,,63,",,W",81,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/16/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",306,",,W",150,",,W",,,,,183,",,W",10210,",,W",10156,",,W",211,",,W",27,",,W",,,,,,,,,63,",,W",47,",,W",76,",,W",258,"H,,S",,,,,,,140,",,W",130,",,W",,,,,,,,,63,",,W",103,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/17/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",328,",,W",200,",,W",,,,,189,",,W",10234,",,W",10179,",,W",217,",,W",26,",,W",,,,,,,,,61,",,W",47,",,W",76,",,W",269,"H,,S",,,,,,,130,",,W",120,",,W",,,,,,,,,72,",,W",116,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/18/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",333,",,W",217,",,W",,,,,172,",,W",10268,",,W",10207,",,W",206,",,W",20,",,W",,,,,,,,,60,",,W",35,",,W",87,",,W",264,"H,,S",,,,,,,130,",,W",130,",,W",,,,,,,,,58,",,W",81,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/19/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",322,",,W",206,",,W",,,,,183,",,W",10257,",,W",10203,",,W",211,",,W",18,",,W",,,,,,,,,63,",,W",45,",,W",87,",,W",262,"H,,S",,,,,,,140,",,W",130,",,W",,,,,,,,,58,",,W",85,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/20/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",328,",,W",194,",,W",,,,,189,",,W",10210,",,W",10163,",,W",222,",,W",20,",,W",,,,,,,,,60,",,W",33,",,W",87,",,W",277,"H,,S",,,,,,,150,",,W",200,",,W",,,,,,,,,63,",,W",89,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/21/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",361,",,W",194,",,W",,,,,206,",,W",10152,",,W",10095,",,W",239,",,W",23,",,W",,,,,,,,,57,",,W",32,",,W",85,",,W",300,"H,,S",,,,,,,240,",,W",230,",,W",,,,,,,,,67,",,W",89,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/22/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",383,",,W",233,",,W",,,,,200,",,W",10068,",,W",10020,",,W",239,",,W",42,",,W",,,,,,,,,52,",,W",39,",,W",67,",,W",312,"H,,S",,,,,,,230,",,W",240,",,W",,,,,,,,,81,",,W",116,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/23/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",367,",,W",272,",,W",,,,,139,",,W",10081,",,W",10014,",,W",194,",,W",50,",,W",,,,,,,,,43,",,W",26,",,W",62,",,W",298,"H,,S",,,,,,,300,",,W",340,",,W",,,,,,,,,103,",,W",165,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/24/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",322,",,W",217,",,W",,,,,128,",,W",10132,",,W",10075,",,W",183,",,W",26,",,W",,,,,,,,,44,",,W",22,",,W",68,",,W",262,"H,,S",,,,,,,260,",,W",250,",,W",,,,,,,,,67,",,W",98,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/25/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",339,",,W",167,",,W",,,,,183,",,W",10078,",,W",10027,",,W",222,",,W",36,",,W",,,,,,,,,53,",,W",32,",,W",94,",,W",297,"H,,S",,,,,,,260,",,W",260,",,W",,,,,,,,,130,",,W",197,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/26/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",23,",,W,2400",0,",,W",0,",,W",372,",,W",222,",,W",,,,,172,",,W",10098,",,W",10034,",,W",206,",,W",30,",,W",,,,,,,,,59,",,W",33,",,W",94,",,W",264,"H,,S",,,,,,,30,",,W",10,",,W",,,,,,,,,72,",,W",107,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/27/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",328,",,W",211,",,W",,,,,128,",,W",10190,",,W",10129,",,W",178,",,W",46,",,W",,,,,,,,,49,",,W",36,",,W",78,",,W",254,"H,,S",,,,,,,60,",,W",60,",,W",,,,,,,,,94,",,W",116,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/28/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",289,",,W",206,",,W",,,,,211,",,W",10183,",,W",10135,",,W",233,",,W",30,",,W",,,,,,,,,71,",,W",49,",,W",85,",,W",262,"H,,S",,,,,,,150,",,W",170,",,W",,,,,,,,,72,",,W",107,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/29/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",23,",,W,2400",0,",,W",0,",,W",333,",,W",200,",,W",,,,,222,",,W",10135,",,W",10081,",,W",244,",,W",34,",,W",,,,,,,,,71,",,W",42,",,W",96,",,W",285,"H,,S",,,,,,,340,",,W",220,",,W",,,,,,,,,81,",,W",143,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,6/30/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",203,",,W,2400",0,",,W",0,",,W",361,",,W",239,",,W",,,,,117,",,W",10190,",,W",10125,",,W",161,",,W",40,",,W",,,,,,,,,53,",,W",38,",,W",76,",,W",235,"H,,S",,,,,,,350,",,W",360,",,W",,,,,,,,,94,",,W",152,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/1/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",278,",,W",167,",,W",,,,,133,",,W",10227,",,W",10169,",,W",178,",,W",23,",,W",,,,,,,,,51,",,W",29,",,W",78,",,W",238,"H,,S",,,,,,,110,",,W",110,",,W",,,,,,,,,63,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/2/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",306,",,W",167,",,W",,,,,172,",,W",10203,",,W",10152,",,W",200,",,W",25,",,W",,,,,,,,,61,",,W",42,",,W",82,",,W",253,"H,,S",,,,,,,140,",,W",140,",,W",,,,,,,,,72,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/3/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",311,",,W",200,",,W",,,,,222,",,W",10129,",,W",10085,",,W",239,",,W",20,",,W",,,,,,,,,73,",,W",50,",,W",90,",,W",272,"H,,S",,,,,,,140,",,W",140,",,W",,,,,,,,,54,",,W",76,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/4/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",344,",,W",217,",,W",,,,,244,",,W",10085,",,W",10034,",,W",261,",,W",24,",,W",,,,,,,,,73,",,W",43,",,W",96,",,W",294,"H,,S",,,,,,,140,",,W",150,",,W",,,,,,,,,54,",,W",72,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/5/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",367,",,W",250,",,W",,,,,228,",,W",10105,",,W",10044,",,W",256,",,W",30,",,W",,,,,,,,,59,",,W",38,",,W",82,",,W",318,"H,,S",,,,,,,320,",,W",340,",,W",,,,,,,,,58,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/6/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",378,",,W",272,",,W",,,,,183,",,W",10149,",,W",10091,",,W",222,",,W",22,",,W",,,,,,,,,49,",,W",34,",,W",74,",,W",311,"H,,S",,,,,,,350,",,W",10,",,W",,,,,,,,,63,",,W",116,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/7/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",361,",,W",250,",,W",,,,,200,",,W",10156,",,W",10102,",,W",233,",,W",17,",,W",,,,,,,,,55,",,W",35,",,W",84,",,W",301,"H,,S",,,,,,,140,",,W",180,",,W",,,,,,,,,63,",,W",89,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/8/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",367,",,W",228,",,W",,,,,239,",,W",10135,",,W",10081,",,W",256,",,W",21,",,W",,,,,,,,,72,",,W",46,",,W",94,",,W",300,"H,,S",,,,,,,50,",,W",60,",,W",,,,,,,,,81,",,W",107,",,W",,,,,,,,,1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/9/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",33,",,W,2400",0,",,W",0,",,W",372,",,W",250,",,W",,,,,250,",,W",10091,",,W",10041,",,W",261,",,W",36,",,W",,,,,,,,,76,",,W",56,",,W",94,",,W",303,"H,,S",,,,,,,140,",,W",170,",,W",,,,,,,,,94,",,W",157,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/10/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",18,",,W,2400",0,",,W",0,",,W",350,",,W",256,",,W",,,,,172,",,W",10149,",,W",10085,",,W",211,",,W",31,",,W",,,,,,,,,53,",,W",38,",,W",72,",,W",281,"H,,S",,,,,,,280,",,W",310,",,W",,,,,,,,,76,",,W",107,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/11/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",339,",,W",233,",,W",,,,,222,",,W",10203,",,W",10146,",,W",233,",,W",18,",,W",,,,,,,,,82,",,W",71,",,W",94,",,W",257,"H,,S",,,,,,,110,",,W",320,",,W",,,,,,,,,58,",,W",89,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/12/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",15,",,W,2400",0,",,W",0,",,W",278,",,W",222,",,W",,,,,222,",,W",10193,",,W",10142,",,W",239,",,W",12,",,W",,,,,,,,,72,",,W",44,",,W",94,",,W",275,"H,,S",,,,,,,110,",,W",350,",,W",,,,,,,,,54,",,W",103,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/13/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",350,",,W",233,",,W",,,,,222,",,W",10156,",,W",10105,",,W",250,",,W",21,",,W",,,,,,,,,66,",,W",33,",,W",94,",,W",299,"H,,S",,,,,,,110,",,W",200,",,W",,,,,,,,,81,",,W",107,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/14/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",383,",,W",239,",,W",,,,,211,",,W",10115,",,W",10061,",,W",244,",,W",24,",,W",,,,,,,,,56,",,W",33,",,W",94,",,W",313,"H,,S",,,,,,,260,",,W",310,",,W",,,,,,,,,76,",,W",121,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
